t_solar,DNI,DHI,GHI,Tamb,albedo,wind
705.5,824,67,369,16,0.175,1.4
706.5,909,78,534,19,0.175,0.6
707.5,948,85,644,20,0.175,0.5
708.5,963,87,691,21,0.175,0.4
709.5,955,86,669,22,0.175,0.2
710.5,921,83,580,22,0.175,0.5
711.5,846,75,433,20,0.175,1
712.5,690,61,243,18,0.175,1.1
713.5,323,26,51,16,0.175,1.2
714.5,0,0,0,15,0.175,1.3
715.5,0,0,0,14,0.175,1.3
716.5,0,0,0,14,0.175,1.2
717.5,0,0,0,13,0.175,1.1
718.5,0,0,0,12,0.175,0.9
719.5,0,0,0,11,0.175,0.4
720.5,0,0,0,11,0.175,0.2
721.5,0,0,0,10,0.175,0.2
722.5,0,0,0,9,0.175,0.1
723.5,0,0,0,9,0.175,0.3
724.5,0,0,0,8,0.175,0.6
725.5,0,0,0,8,0.175,0.8
726.5,0,0,0,8,0.175,1
727.5,0,0,0,9,0.175,1
728.5,0,68,68,13,0.175,1.3
729.5,759,77,358,16,0.175,1.7
730.5,97,226,275,18,0.175,1.7
731.5,902,97,632,20,0.175,1.5
732.5,918,99,679,21,0.175,1.3
733.5,916,96,659,21,0.175,1.3
734.5,891,88,573,21,0.175,1.3
735.5,826,78,430,20,0.175,1
736.5,686,60,244,18,0.175,0.3
737.5,121,31,41,7,0.181,1.6
738.5,0,0,0,6,0.181,1.6
739.5,0,0,0,4,0.181,1.9
740.5,0,0,0,4,0.181,2.5
741.5,0,0,0,3,0.181,3
742.5,0,0,0,3,0.181,3.5
743.5,0,0,0,3,0.181,3.6
744.5,0,0,0,2,0.181,3.3
745.5,0,0,0,2,0.181,2.9
746.5,0,0,0,2,0.181,3
747.5,0,0,0,1,0.181,3.2
748.5,0,0,0,1,0.181,3.1
749.5,0,0,0,0,0.181,2.9
750.5,0,0,0,0,0.181,2.7
751.5,0,0,0,2,0.181,3.1
752.5,712,43,188,6,0.181,3.8
753.5,884,59,391,10,0.181,4.3
754.5,961,68,559,13,0.181,4.5
755.5,971,84,666,15,0.181,4.6
756.5,981,87,712,16,0.181,4.7
757.5,971,86,689,17,0.181,4.6
758.5,956,75,602,18,0.181,4.4
759.5,891,68,453,17,0.181,3.4
760.5,758,54,262,13,0.181,2
761.5,421,26,63,10,0.182,1.4
762.5,0,0,0,8,0.182,1.5
763.5,0,0,0,6,0.182,1.5
764.5,0,0,0,6,0.182,1.6
765.5,0,0,0,5,0.182,1.7
766.5,0,0,0,4,0.182,1.8
767.5,0,0,0,4,0.182,1.9
768.5,0,0,0,3,0.182,1.8
769.5,0,0,0,3,0.182,1.7
770.5,0,0,0,3,0.182,1.6
771.5,0,0,0,3,0.182,1.5
772.5,0,0,0,2,0.182,1.5
773.5,0,0,0,2,0.182,1.5
774.5,0,0,0,2,0.182,1.6
775.5,0,0,0,5,0.182,1.9
776.5,647,48,182,8,0.182,2.3
777.5,830,67,381,12,0.182,2.2
778.5,914,77,546,15,0.182,1.9
779.5,912,99,650,17,0.182,1.6
780.5,931,101,698,18,0.182,1.7
781.5,927,97,676,19,0.182,2
782.5,914,84,591,20,0.182,2.2
783.5,845,76,444,19,0.182,1.7
784.5,702,60,255,15,0.182,1.1
785.5,362,29,61,12,0.182,1.2
786.5,0,0,0,11,0.182,1.3
787.5,0,0,0,11,0.182,1.3
788.5,0,0,0,10,0.182,1.3
789.5,0,0,0,9,0.182,1.4
790.5,0,0,0,7,0.182,1.3
791.5,0,0,0,5,0.182,1.3
792.5,0,0,0,5,0.182,1.3
793.5,0,0,0,4,0.182,1.4
794.5,0,0,0,4,0.182,1.5
795.5,0,0,0,4,0.182,1.4
796.5,0,0,0,4,0.182,1.3
797.5,0,0,0,4,0.182,1.3
798.5,0,0,0,4,0.182,1.3
799.5,0,0,0,6,0.182,1.6
800.5,652,46,182,9,0.182,2
801.5,827,63,379,13,0.182,2.3
802.5,905,74,542,17,0.182,2.4
803.5,526,211,530,20,0.182,2.6
804.5,936,91,695,21,0.182,2.8
805.5,928,90,673,22,0.182,2.9
806.5,909,80,589,23,0.182,2.8
807.5,489,146,361,22,0.182,1.9
808.5,513,76,221,18,0.182,0.9
809.5,403,27,65,15,0.182,0.6
810.5,0,0,0,14,0.182,0.5
811.5,0,0,0,14,0.182,0.7
812.5,0,0,0,12,0.182,1
813.5,0,0,0,10,0.182,1.2
814.5,0,0,0,8,0.182,1.4
815.5,0,0,0,7,0.182,1.5
816.5,0,0,0,7,0.182,1.7
817.5,0,0,0,7,0.182,1.8
818.5,0,0,0,7,0.182,1.9
819.5,0,0,0,7,0.182,1.8
820.5,0,0,0,6,0.182,1.7
821.5,0,0,0,6,0.182,1.6
822.5,0,0,0,6,0.182,1.4
823.5,0,0,0,8,0.182,1.7
824.5,680,43,188,12,0.182,2.3
825.5,849,59,386,16,0.182,2.5
826.5,927,68,551,21,0.182,2.2
827.5,944,82,659,24,0.182,2.1
828.5,960,84,706,26,0.182,2.1
829.5,954,82,685,27,0.182,2
830.5,942,70,601,27,0.182,1.8
831.5,884,63,456,26,0.182,1.2
832.5,765,50,268,24,0.182,0.6
833.5,479,25,71,22,0.182,0.6
834.5,0,0,0,19,0.182,0.8
835.5,0,0,0,16,0.182,1
836.5,0,0,0,14,0.182,1.1
837.5,0,0,0,12,0.182,1.2
838.5,0,0,0,11,0.182,1.3
839.5,0,0,0,10,0.182,1.3
840.5,0,0,0,9,0.182,1.3
841.5,0,0,0,9,0.182,1.4
842.5,0,0,0,9,0.182,1.5
843.5,0,0,0,9,0.182,1.6
844.5,0,0,0,8,0.182,1.5
845.5,0,0,0,8,0.182,1.4
846.5,0,0,0,8,0.182,1.2
847.5,0,0,0,11,0.182,1.2
848.5,687,44,192,15,0.182,1.4
849.5,852,60,391,19,0.182,1.2
850.5,926,70,555,22,0.182,1.1
851.5,955,78,666,24,0.182,1
852.5,969,81,713,25,0.182,1.1
853.5,963,79,692,25,0.182,1.2
854.5,942,72,607,25,0.182,1.1
855.5,883,65,461,24,0.182,0.7
856.5,764,53,273,21,0.182,0.4
857.5,460,28,74,19,0.182,0.8
858.5,0,0,0,17,0.182,1.2
859.5,0,0,0,17,0.182,1.3
860.5,0,0,0,16,0.182,1.4
861.5,0,0,0,15,0.182,1.4
862.5,0,0,0,14,0.182,1.2
863.5,0,0,0,13,0.182,1.1
864.5,0,0,0,12,0.182,0.9
865.5,0,0,0,11,0.182,0.7
866.5,0,0,0,10,0.182,0.6
867.5,0,0,0,9,0.182,0.6
868.5,0,0,0,9,0.182,0.6
869.5,0,0,0,8,0.182,0.8
870.5,0,0,0,8,0.182,0.9
871.5,0,10,13,11,0.182,1.1
872.5,652,46,189,14,0.182,1.5
873.5,823,64,386,17,0.182,1.8
874.5,412,206,424,20,0.182,2.1
875.5,924,88,660,22,0.182,2.3
876.5,932,94,707,23,0.182,2.6
877.5,627,195,597,24,0.182,2.8
878.5,903,85,601,25,0.182,3
879.5,610,121,396,24,0.182,2.8
880.5,439,91,219,21,0.182,2.2
881.5,176,38,56,18,0.182,1.9
882.5,0,0,0,16,0.182,1.8
883.5,0,0,0,14,0.182,1.6
884.5,0,0,0,12,0.182,1.4
885.5,0,0,0,11,0.182,1.2
886.5,0,0,0,10,0.182,1
887.5,0,0,0,10,0.182,0.8
888.5,0,0,0,9,0.182,0.5
889.5,0,0,0,9,0.182,0.3
890.5,0,0,0,8,0.182,0.2
891.5,0,0,0,8,0.182,0.2
892.5,0,0,0,7,0.182,0.3
893.5,0,0,0,7,0.182,0.3
894.5,0,0,0,7,0.182,0.1
895.5,44,12,13,9,0.182,0.2
896.5,568,59,185,12,0.182,1.2
897.5,750,84,380,14,0.182,2.8
898.5,835,98,542,16,0.182,3.7
899.5,877,107,653,17,0.182,4.1
900.5,868,122,696,17,0.182,4.2
901.5,841,130,672,18,0.182,4.3
902.5,821,118,590,18,0.182,4.6
903.5,743,107,445,17,0.182,4.9
904.5,581,86,258,14,0.182,4.8
905.5,253,41,68,11,0.182,4.1
906.5,0,0,0,9,0.182,3.2
907.5,0,0,0,8,0.182,2.3
908.5,0,0,0,7,0.182,1.5
909.5,0,0,0,6,0.182,1.2
910.5,0,0,0,6,0.182,1
911.5,0,0,0,6,0.182,1
912.5,0,0,0,6,0.182,1.2
913.5,0,0,0,6,0.182,1.4
914.5,0,0,0,5,0.182,1.6
915.5,0,0,0,4,0.182,1.7
916.5,0,0,0,4,0.182,1.7
917.5,0,0,0,4,0.182,1.5
918.5,0,0,0,3,0.182,1.5
919.5,0,9,9,3,0.182,2.2
920.5,272,80,141,4,0.182,3.4
921.5,277,162,272,6,0.182,4.2
922.5,240,242,371,8,0.182,4.4
923.5,886,115,670,9,0.182,4.4
924.5,907,117,720,10,0.182,4.3
925.5,441,265,551,11,0.182,4.2
926.5,492,210,496,10,0.182,4
927.5,779,104,462,10,0.182,3.6
928.5,649,79,274,8,0.182,2.4
929.5,375,37,78,5,0.182,1.2
930.5,0,0,0,3,0.182,1
931.5,0,0,0,3,0.182,0.8
932.5,0,0,0,3,0.182,0.5
933.5,0,0,0,3,0.182,0.5
934.5,0,0,0,3,0.182,0.8
935.5,0,0,0,2,0.182,1.1
936.5,0,0,0,1,0.182,1.2
937.5,0,0,0,0,0.182,1.2
938.5,0,0,0,0,0.182,1.2
939.5,0,0,0,0,0.182,1
940.5,0,0,0,-1,0.182,0.7
941.5,0,0,0,-1,0.182,0.5
942.5,0,0,0,0,0.182,0.6
943.5,133,14,18,1,0.182,1.1
944.5,616,58,199,5,0.182,1.8
945.5,800,80,402,8,0.182,2.5
946.5,884,93,570,10,0.182,3.1
947.5,932,98,685,11,0.182,3.1
948.5,954,97,736,12,0.182,3
949.5,952,94,716,13,0.182,3
950.5,935,85,630,13,0.182,3.1
951.5,877,75,482,13,0.182,3.2
952.5,757,60,290,11,0.182,2.5
953.5,473,32,86,9,0.184,1.7
954.5,0,0,0,8,0.184,1.5
955.5,0,0,0,7,0.184,1.4
956.5,0,0,0,5,0.184,1.2
957.5,0,0,0,4,0.184,1.1
958.5,0,0,0,3,0.184,1
959.5,0,0,0,3,0.184,0.9
960.5,0,0,0,2,0.184,1
961.5,0,0,0,2,0.184,1.1
962.5,0,0,0,2,0.184,1
963.5,0,0,0,1,0.184,0.9
964.5,0,0,0,1,0.184,0.8
965.5,0,0,0,1,0.184,0.6
966.5,0,0,0,1,0.184,0.7
967.5,0,21,21,4,0.184,0.9
968.5,665,55,209,8,0.184,1.2
969.5,831,75,412,11,0.184,1.2
970.5,917,85,583,14,0.184,0.9
971.5,658,179,597,16,0.184,0.7
972.5,762,156,670,17,0.184,0.6
973.5,925,110,718,17,0.184,0.5
974.5,430,233,486,16,0.184,0.4
975.5,828,93,481,15,0.184,0.4
976.5,683,77,287,13,0.184,0.3
977.5,291,42,76,11,0.184,0.2
978.5,0,0,0,9,0.184,0.3
979.5,0,0,0,8,0.184,0.7
980.5,0,0,0,7,0.184,1.2
981.5,0,0,0,6,0.184,1.2
982.5,0,0,0,5,0.184,1.1
983.5,0,0,0,5,0.184,1.1
984.5,0,0,0,5,0.184,1.1
985.5,0,0,0,4,0.184,1
986.5,0,0,0,4,0.184,0.9
987.5,0,0,0,3,0.184,0.8
988.5,0,0,0,2,0.184,0.8
989.5,0,0,0,1,0.184,0.7
990.5,0,0,0,1,0.184,0.5
991.5,182,15,22,4,0.184,0.3
992.5,657,54,209,8,0.184,0.7
993.5,826,73,412,11,0.184,1.2
994.5,906,84,580,14,0.184,1
995.5,929,97,691,15,0.184,0.6
996.5,950,97,741,16,0.184,0.5
997.5,950,93,722,17,0.184,0.7
998.5,928,86,635,17,0.184,0.9
999.5,874,76,488,16,0.184,1.3
1000.5,761,61,297,14,0.184,1.3
1001.5,472,34,91,12,0.184,1.2
1002.5,0,0,0,10,0.184,1.3
1003.5,0,0,0,10,0.184,1.2
1004.5,0,0,0,10,0.184,1.1
1005.5,0,0,0,9,0.184,1
1006.5,0,0,0,8,0.184,1
1007.5,0,0,0,7,0.184,1
1008.5,0,0,0,6,0.184,1
1009.5,0,0,0,6,0.184,1
1010.5,0,0,0,5,0.184,1
1011.5,0,0,0,4,0.184,1
1012.5,0,0,0,4,0.184,1
1013.5,0,0,0,3,0.184,0.9
1014.5,0,0,0,3,0.184,0.8
1015.5,236,15,25,5,0.184,0.6
1016.5,695,51,217,10,0.184,0.4
1017.5,854,69,422,13,0.184,0.7
1018.5,930,79,592,16,0.184,1.5
1019.5,966,86,707,17,0.184,2.1
1020.5,981,87,757,18,0.184,2.5
1021.5,977,85,736,19,0.184,2.8
1022.5,949,81,646,19,0.184,2.9
1023.5,891,73,497,18,0.184,2.7
1024.5,775,59,303,16,0.184,2
1025.5,493,34,95,14,0.184,1.5
1026.5,0,0,0,13,0.184,2
1027.5,0,0,0,12,0.184,2.4
1028.5,0,0,0,12,0.184,2.3
1029.5,0,0,0,12,0.184,2
1030.5,0,0,0,11,0.184,1.7
1031.5,0,0,0,9,0.184,1.5
1032.5,0,0,0,7,0.184,1.5
1033.5,0,0,0,5,0.184,1.5
1034.5,0,0,0,4,0.184,1.6
1035.5,0,0,0,4,0.184,1.9
1036.5,0,0,0,4,0.184,2.8
1037.5,0,0,0,4,0.184,4
1038.5,0,0,0,5,0.184,4.6
1039.5,215,17,26,8,0.184,5
1040.5,665,53,214,11,0.184,5.1
1041.5,826,71,416,13,0.184,5.2
1042.5,896,82,581,15,0.184,5.4
1043.5,526,229,570,16,0.184,5.5
1044.5,182,339,464,15,0.184,5.5
1045.5,3,178,180,14,0.184,5.2
1046.5,0,81,81,12,0.184,4.8
1047.5,530,153,408,12,0.184,4.4
1048.5,302,119,215,11,0.184,3.5
1049.5,64,49,57,9,0.184,2.1
1050.5,0,0,0,7,0.184,1.2
1051.5,0,0,0,7,0.184,0.8
1052.5,0,0,0,7,0.184,0.7
1053.5,0,0,0,7,0.184,0.9
1054.5,0,0,0,6,0.184,1.1
1055.5,0,0,0,5,0.184,1.2
1056.5,0,0,0,5,0.184,1.3
1057.5,0,0,0,5,0.184,1.3
1058.5,0,0,0,4,0.184,1.3
1059.5,0,0,0,4,0.184,1.2
1060.5,0,0,0,4,0.184,1.1
1061.5,0,0,0,4,0.184,1.1
1062.5,0,0,0,4,0.184,1
1063.5,0,19,19,5,0.184,1.1
1064.5,0,37,37,8,0.184,1.1
1065.5,105,183,227,9,0.184,1.1
1066.5,179,261,361,10,0.184,1.1
1067.5,20,245,259,10,0.184,1
1068.5,261,332,512,11,0.184,1
1069.5,0,31,31,12,0.184,1
1070.5,563,195,535,11,0.184,1
1071.5,864,78,496,11,0.184,1
1072.5,0,43,43,10,0.184,0.8
1073.5,0,4,4,8,0.184,0.7
1074.5,0,0,0,7,0.184,0.9
1075.5,0,0,0,5,0.184,1
1076.5,0,0,0,4,0.184,1
1077.5,0,0,0,4,0.184,0.9
1078.5,0,0,0,4,0.184,0.9
1079.5,0,0,0,4,0.184,1
1080.5,0,0,0,3,0.184,1.1
1081.5,0,0,0,3,0.184,1.2
1082.5,0,0,0,3,0.184,1.2
1083.5,0,0,0,3,0.184,1.2
1084.5,0,0,0,2,0.184,1.2
1085.5,0,0,0,2,0.184,1.2
1086.5,0,0,0,2,0.184,1.1
1087.5,239,19,31,3,0.184,1.6
1088.5,674,55,224,6,0.184,2.2
1089.5,835,73,429,9,0.184,2.1
1090.5,915,84,600,11,0.184,1.7
1091.5,938,97,712,12,0.184,1.3
1092.5,956,98,763,13,0.184,1
1093.5,954,95,743,14,0.184,0.8
1094.5,945,83,658,14,0.184,0.7
1095.5,890,75,509,13,0.184,0.6
1096.5,774,62,314,11,0.184,0.4
1097.5,515,36,105,8,0.184,0.4
1098.5,0,0,0,6,0.184,0.6
1099.5,0,0,0,6,0.184,0.7
1100.5,0,0,0,6,0.184,0.8
1101.5,0,0,0,7,0.184,0.9
1102.5,0,0,0,6,0.184,1
1103.5,0,0,0,5,0.184,0.9
1104.5,0,0,0,4,0.184,0.8
1105.5,0,0,0,2,0.184,0.5
1106.5,0,0,0,2,0.184,0.3
1107.5,0,0,0,2,0.184,0.2
1108.5,0,0,0,2,0.184,0.3
1109.5,0,0,0,1,0.184,0.6
1110.5,0,0,0,2,0.184,0.9
1111.5,0,19,19,4,0.184,1.4
1112.5,121,100,131,7,0.184,1.9
1113.5,270,178,294,10,0.184,1.9
1114.5,286,253,415,13,0.184,2
1115.5,366,289,531,14,0.184,2
1116.5,410,303,589,15,0.184,1.7
1117.5,651,202,647,16,0.184,1.6
1118.5,933,95,666,16,0.184,1.5
1119.5,891,81,518,16,0.184,1.5
1120.5,788,64,323,15,0.184,1.1
1121.5,532,38,111,12,0.184,0.8
1122.5,0,0,0,10,0.184,0.9
1123.5,0,0,0,8,0.184,0.9
1124.5,0,0,0,6,0.184,0.7
1125.5,0,0,0,6,0.184,0.4
1126.5,0,0,0,5,0.184,0.3
1127.5,0,0,0,5,0.184,0.5
1128.5,0,0,0,5,0.184,0.7
1129.5,0,0,0,4,0.184,0.7
1130.5,0,0,0,4,0.184,0.9
1131.5,0,0,0,4,0.184,1.1
1132.5,0,0,0,3,0.184,1.2
1133.5,0,0,0,3,0.184,1.2
1134.5,0,0,0,4,0.184,1.1
1135.5,244,21,35,7,0.184,1.3
1136.5,466,73,194,11,0.184,1.4
1137.5,368,165,325,14,0.184,1.4
1138.5,506,201,491,17,0.184,1.5
1139.5,745,158,653,19,0.184,1.5
1140.5,238,343,510,20,0.184,1.4
1141.5,126,335,422,20,0.184,1.4
1142.5,120,292,366,19,0.184,1.2
1143.5,78,217,255,18,0.184,0.9
1144.5,226,133,208,17,0.184,0.7
1145.5,46,51,58,15,0.186,0.4
1146.5,0,0,0,15,0.186,0.4
1147.5,0,0,0,14,0.186,0.8
1148.5,0,0,0,12,0.186,1
1149.5,0,0,0,11,0.186,1.1
1150.5,0,0,0,11,0.186,1.2
1151.5,0,0,0,10,0.186,1.3
1152.5,0,0,0,10,0.186,1.4
1153.5,0,0,0,9,0.186,1.3
1154.5,0,0,0,9,0.186,1.2
1155.5,0,0,0,8,0.186,1.2
1156.5,0,0,0,7,0.186,1.1
1157.5,0,0,0,7,0.186,1.1
1158.5,0,0,0,7,0.186,1.1
1159.5,0,20,20,10,0.186,1.2
1160.5,362,87,182,13,0.186,1.5
1161.5,837,79,446,16,0.186,1.4
1162.5,907,93,616,19,0.186,0.8
1163.5,930,107,729,21,0.186,0.4
1164.5,929,118,776,22,0.186,0.7
1165.5,942,106,758,22,0.186,1.1
1166.5,928,95,671,22,0.186,1.4
1167.5,876,84,521,21,0.186,1.7
1168.5,771,67,327,19,0.186,1.4
1169.5,510,40,114,17,0.186,1.2
1170.5,0,0,0,16,0.186,1.2
1171.5,0,0,0,15,0.186,1.1
1172.5,0,0,0,14,0.186,1.1
1173.5,0,0,0,13,0.186,1.1
1174.5,0,0,0,12,0.186,1.2
1175.5,0,0,0,11,0.186,1.1
1176.5,0,0,0,10,0.186,1.1
1177.5,0,0,0,9,0.186,1
1178.5,0,0,0,8,0.186,1
1179.5,0,0,0,6,0.186,0.9
1180.5,0,0,0,6,0.186,0.9
1181.5,0,0,0,5,0.186,0.8
1182.5,0,0,0,5,0.186,0.6
1183.5,315,22,42,8,0.186,0.5
1184.5,714,56,246,12,0.186,1
1185.5,862,74,456,16,0.186,1.6
1186.5,924,89,626,19,0.186,1.5
1187.5,948,101,740,20,0.186,1.1
1188.5,960,105,789,21,0.186,0.7
1189.5,957,102,769,22,0.186,0.6
1190.5,921,102,677,22,0.186,0.9
1191.5,844,98,523,21,0.186,1.3
1192.5,705,84,325,18,0.186,1.3
1193.5,424,50,113,16,0.186,1.1
1194.5,0,0,0,15,0.186,1.2
1195.5,0,0,0,15,0.186,1.2
1196.5,0,0,0,14,0.186,1.1
1197.5,0,0,0,13,0.186,1
1198.5,0,0,0,13,0.186,1
1199.5,0,0,0,13,0.186,1
1200.5,0,0,0,13,0.186,1.1
1201.5,0,0,0,13,0.186,1.1
1202.5,0,0,0,12,0.186,1
1203.5,0,0,0,12,0.186,0.9
1204.5,0,0,0,11,0.186,0.8
1205.5,0,0,0,10,0.186,0.6
1206.5,0,0,0,9,0.186,0.4
1207.5,179,28,41,10,0.186,0.4
1208.5,627,69,239,13,0.186,0.5
1209.5,812,84,447,16,0.186,0.6
1210.5,902,91,619,19,0.186,0.9
1211.5,942,97,735,20,0.186,0.9
1212.5,959,98,785,21,0.186,0.6
1213.5,956,96,765,22,0.186,0.5
1214.5,927,92,675,22,0.186,0.8
1215.5,871,83,525,21,0.186,1.3
1216.5,769,67,331,19,0.186,1.3
1217.5,522,41,119,17,0.186,1
1218.5,0,0,0,15,0.186,0.9
1219.5,0,0,0,14,0.186,0.9
1220.5,0,0,0,14,0.186,1.2
1221.5,0,0,0,14,0.186,1.6
1222.5,0,0,0,14,0.186,1.8
1223.5,0,0,0,13,0.186,1.8
1224.5,0,0,0,13,0.186,1.7
1225.5,0,0,0,12,0.186,1.7
1226.5,0,0,0,11,0.186,1.8
1227.5,0,0,0,10,0.186,1.7
1228.5,0,0,0,9,0.186,1.6
1229.5,0,0,0,8,0.186,1.5
1230.5,0,0,0,8,0.186,1.6
1231.5,283,26,46,10,0.186,2.3
1232.5,662,65,247,14,0.186,3
1233.5,800,89,451,17,0.186,3.1
1234.5,871,105,619,20,0.186,2.7
1235.5,587,227,628,21,0.186,2.2
1236.5,933,112,785,22,0.186,2
1237.5,934,106,764,23,0.186,2
1238.5,916,97,676,23,0.186,2.1
1239.5,859,87,526,22,0.186,2
1240.5,734,73,329,20,0.186,1.4
1241.5,458,46,116,17,0.186,1
1242.5,0,0,0,15,0.186,1.2
1243.5,0,0,0,15,0.186,1.3
1244.5,0,0,0,15,0.186,1.3
1245.5,0,0,0,14,0.186,1.3
1246.5,0,0,0,13,0.186,1.3
1247.5,0,0,0,12,0.186,1.2
1248.5,0,0,0,10,0.186,1.1
1249.5,0,0,0,9,0.186,1
1250.5,0,0,0,8,0.186,1
1251.5,0,0,0,8,0.186,1
1252.5,0,0,0,8,0.186,1
1253.5,0,0,0,8,0.186,1
1254.5,0,0,0,8,0.186,0.9
1255.5,131,32,42,10,0.186,0.8
1256.5,185,110,161,13,0.186,0.8
1257.5,735,114,450,16,0.186,0.9
1258.5,545,196,521,19,0.186,0.8
1259.5,548,239,616,20,0.186,0.7
1260.5,559,256,663,21,0.186,0.7
1261.5,455,286,609,21,0.186,0.7
1262.5,407,265,524,21,0.186,0.7
1263.5,451,188,421,20,0.186,1
1264.5,143,147,197,18,0.186,1.1
1265.5,358,60,116,16,0.186,1.4
1266.5,0,0,0,15,0.186,2.3
1267.5,0,0,0,15,0.186,3.5
1268.5,0,0,0,14,0.186,4
1269.5,0,0,0,13,0.186,3.8
1270.5,0,0,0,12,0.186,3.5
1271.5,0,0,0,11,0.186,3.4
1272.5,0,0,0,10,0.186,3.1
1273.5,0,0,0,9,0.186,2.8
1274.5,0,0,0,9,0.186,2.5
1275.5,0,0,0,8,0.186,2
1276.5,0,0,0,8,0.186,1.7
1277.5,0,0,0,8,0.186,1.6
1278.5,0,0,0,8,0.186,1.7
1279.5,0,3,3,9,0.186,2.5
1280.5,0,91,91,11,0.186,4
1281.5,0,78,78,13,0.186,4.8
1282.5,445,234,501,14,0.186,4.8
1283.5,941,103,754,15,0.186,4.8
1284.5,961,104,806,16,0.186,4.8
1285.5,957,103,785,16,0.186,4.9
1286.5,928,98,693,15,0.186,4.8
1287.5,862,92,539,14,0.186,4.6
1288.5,461,112,276,13,0.186,4.1
1289.5,436,51,121,11,0.186,2.9
1290.5,0,0,0,9,0.186,1.9
1291.5,0,0,0,9,0.186,1.8
1292.5,0,0,0,8,0.186,1.9
1293.5,0,0,0,7,0.186,2
1294.5,0,0,0,6,0.186,1.9
1295.5,0,0,0,5,0.186,1.8
1296.5,0,0,0,4,0.186,1.6
1297.5,0,0,0,3,0.186,1.4
1298.5,0,0,0,3,0.186,1.2
1299.5,0,0,0,2,0.186,1.1
1300.5,0,0,0,2,0.186,1
1301.5,0,0,0,1,0.186,0.8
1302.5,0,0,0,2,0.186,0.6
1303.5,305,30,56,4,0.186,0.6
1304.5,682,66,263,8,0.186,0.7
1305.5,833,84,471,11,0.186,1.2
1306.5,909,94,643,13,0.186,2.1
1307.5,930,108,755,14,0.186,3
1308.5,935,114,801,15,0.186,3.6
1309.5,601,237,668,15,0.186,3.6
1310.5,865,123,680,15,0.186,3.2
1311.5,559,160,452,15,0.186,2.7
1312.5,378,136,271,14,0.186,2.3
1313.5,142,59,83,11,0.186,1.8
1314.5,0,0,0,9,0.186,1.6
1315.5,0,0,0,9,0.186,1.5
1316.5,0,0,0,8,0.186,1.5
1317.5,0,0,0,8,0.186,1.4
1318.5,0,0,0,7,0.186,1.2
1319.5,0,0,0,7,0.186,1.1
1320.5,0,0,0,7,0.186,0.9
1321.5,0,0,0,7,0.186,0.7
1322.5,0,0,0,7,0.186,0.5
1323.5,0,0,0,6,0.186,0.4
1324.5,0,0,0,6,0.186,0.4
1325.5,0,0,0,6,0.186,0.4
1326.5,0,0,0,6,0.186,0.4
1327.5,0,13,13,8,0.186,0.5
1328.5,7,104,107,11,0.186,0.7
1329.5,264,199,324,13,0.186,1
1330.5,203,287,410,14,0.186,1.3
1331.5,495,264,611,14,0.186,1.6
1332.5,365,335,605,14,0.186,1.7
1333.5,173,358,483,14,0.186,1.7
1334.5,172,313,425,14,0.186,1.6
1335.5,75,231,271,13,0.186,1.4
1336.5,10,130,134,12,0.186,0.9
1337.5,0,35,35,10,0.187,0.6
1338.5,0,0,0,10,0.187,0.7
1339.5,0,0,0,10,0.187,0.7
1340.5,0,0,0,9,0.187,0.7
1341.5,0,0,0,9,0.187,0.8
1342.5,0,0,0,8,0.187,0.8
1343.5,0,0,0,8,0.187,0.7
1344.5,0,0,0,8,0.187,0.7
1345.5,0,0,0,7,0.187,0.7
1346.5,0,0,0,7,0.187,0.6
1347.5,0,0,0,7,0.187,0.6
1348.5,0,0,0,7,0.187,0.7
1349.5,0,0,0,6,0.187,0.7
1350.5,0,0,0,6,0.187,1
1351.5,0,12,12,8,0.187,1.8
1352.5,114,120,154,10,0.187,2.5
1353.5,810,88,472,13,0.187,2.6
1354.5,348,265,479,15,0.187,2.7
1355.5,361,316,571,16,0.187,2.7
1356.5,541,271,674,17,0.187,2.5
1357.5,15,249,260,18,0.187,2.3
1358.5,150,316,414,18,0.187,2.3
1359.5,858,89,543,18,0.187,2.3
1360.5,752,73,347,16,0.187,1.7
1361.5,531,45,135,13,0.187,1
1362.5,0,0,0,11,0.187,0.9
1363.5,0,0,0,10,0.187,0.9
1364.5,0,0,0,9,0.187,0.8
1365.5,0,0,0,8,0.187,0.7
1366.5,0,0,0,8,0.187,0.7
1367.5,0,0,0,7,0.187,0.8
1368.5,0,0,0,6,0.187,0.8
1369.5,0,0,0,6,0.187,0.7
1370.5,0,0,0,5,0.187,0.7
1371.5,0,0,0,5,0.187,0.6
1372.5,0,0,0,5,0.187,0.6
1373.5,0,0,0,4,0.187,0.5
1374.5,0,0,0,5,0.187,0.4
1375.5,348,32,66,9,0.187,0.5
1376.5,683,67,273,12,0.187,0.7
1377.5,404,180,373,15,0.187,0.8
1378.5,520,215,536,17,0.187,1.2
1379.5,647,219,678,18,0.187,1.7
1380.5,177,375,508,19,0.187,2
1381.5,206,362,513,20,0.187,2.2
1382.5,0,45,45,19,0.187,2.1
1383.5,32,213,230,18,0.187,2
1384.5,12,133,138,15,0.187,1.4
1385.5,0,41,41,12,0.187,0.8
1386.5,0,0,0,10,0.187,1
1387.5,0,0,0,9,0.187,1.2
1388.5,0,0,0,9,0.187,1.3
1389.5,0,0,0,9,0.187,1.1
1390.5,0,0,0,8,0.187,0.8
1391.5,0,0,0,7,0.187,0.4
